Age,State_of_Origin,Gender,NIN_Linkage_Count,Login_Frequency,Geographic_Velocity,Device_Reputation_Score,Sector_Conflict_Flag,Failed_Auth_Attempts,Access_Hour,BVN_Status,NHIA_Status,JAMB_Status,FRSC_Status,Voter_ID_Status,Age_Consistency_Score,Name_Mismatch_Flag,Sector_Access_Frequency,Anomaly_Flag
37,19,1,2,5,54.7979,0.5612,0,1,10,1,0,0,0,1,0.9087,0,1,0
33,16,0,4,4,30.4328,0.8878,0,0,14,0,1,1,1,1,0.9266,0,1,0
52,3,1,4,6,23.0198,0.0859,0,4,14,1,1,0,1,1,0.8152,1,6,1
35,27,1,4,5,15.2757,0.9283,0,1,11,0,1,1,1,1,0.9905,0,3,0
68,30,0,3,1,2.3877,0.7107,0,0,10,1,1,0,0,1,0.9691,0,6,0
56,8,0,2,5,52.881,0.7414,0,1,17,1,0,0,1,0,0.8527,0,13,0
25,30,0,5,4,30.568,0.8027,0,0,11,1,1,1,1,1,0.8002,0,9,0
46,2,1,3,3,40.5743,0.7972,1,0,20,1,0,0,1,1,0.2166,1,21,1
43,3,1,4,2,55.816,0.9994,0,1,8,1,0,1,1,1,0.929,0,4,0
45,9,1,2,3,3.3656,0.8785,0,2,10,0,0,0,1,1,0.935,0,8,0
33,20,1,4,4,55.9134,0.8376,0,1,6,1,0,1,1,1,0.7782,0,13,0
49,3,1,3,4,57.5857,0.8344,0,1,12,0,1,0,1,1,0.834,0,1,0
38,26,0,3,2,50.9099,0.6205,0,2,11,1,0,0,1,1,0.858,0,1,0
52,25,1,4,3,15.9048,0.9547,0,2,15,1,1,0,1,1,0.9096,0,8,0
41,35,1,3,3,40.0178,0.8473,0,2,8,1,0,0,1,1,0.8583,0,6,0
27,5,0,5,1,26.7659,0.9259,0,0,22,1,1,1,1,1,0.8779,0,4,0
47,4,1,4,2,37.7539,0.7716,0,0,15,1,1,0,1,1,0.9673,0,1,0
50,1,1,3,2,68.9351,0.9254,0,2,14,1,0,0,1,1,0.8656,0,8,0
37,28,0,3,4,56.9541,0.6469,0,0,13,1,1,0,0,1,0.9089,0,2,0
57,0,1,2,3,40.8881,0.9595,0,2,8,0,1,0,0,1,0.8567,0,5,0
45,26,1,4,4,30.1011,0.7549,0,1,17,1,1,0,1,1,0.8885,0,1,0
34,17,1,3,3,70.8164,0.9325,0,2,13,1,0,1,1,0,0.8171,0,12,0
67,7,1,4,3,27.2846,0.742,0,1,22,1,1,0,1,1,0.7767,0,15,0
78,32,1,2,1,60.6242,0.7898,0,1,22,1,1,0,0,0,0.7603,0,10,0
20,3,0,5,3,39.469,0.7139,0,1,7,1,1,1,1,1,0.9347,0,8,0
73,0,0,3,3,13.0197,0.7961,0,0,20,1,1,0,0,1,0.9523,0,8,0
33,23,1,5,2,63.844,0.6477,0,0,8,1,1,1,1,1,0.8243,0,7,0
70,35,0,3,4,51.398,0.8646,0,2,7,0,1,0,1,1,0.9007,0,5,0
18,32,0,3,2,21.7764,0.5514,0,1,14,1,0,1,0,1,0.903,0,14,0
80,27,1,2,5,72.1006,0.6803,0,0,19,1,0,0,1,0,0.9093,0,8,0
30,32,1,5,3,69.4314,0.7304,0,2,8,1,1,1,1,1,0.8366,0,11,0
58,12,0,4,3,8.3575,0.6634,0,0,19,1,0,1,1,1,0.9823,0,5,0
75,11,0,2,3,2.192,0.5569,0,0,19,1,0,0,0,1,0.8721,0,11,0
29,4,0,4,2,7.483,0.8095,0,1,15,1,0,1,1,1,0.8477,0,10,0
37,19,1,3,1,0.931,0.8587,0,1,6,1,0,0,1,1,0.7563,0,13,0
29,22,0,3,3,10.4255,0.8682,0,0,21,1,1,0,1,0,0.7508,0,15,0
67,14,1,2,4,18.3246,0.5953,0,0,7,1,0,0,0,1,0.9085,0,4,0
56,6,0,4,5,27.1457,0.6397,0,1,9,1,1,1,0,1,0.8622,0,12,0
27,27,1,4,5,1.6801,0.9728,0,0,15,1,1,1,1,0,0.9264,0,3,0
52,7,1,4,1,3.2267,0.6946,0,2,22,1,1,0,1,1,0.8641,0,6,0
28,28,1,3,4,64.3904,0.5984,0,2,7,1,0,1,1,0,0.8257,0,14,0
26,0,1,3,5,9.7658,0.8013,0,1,10,1,1,1,0,0,0.8524,0,10,0
72,13,1,2,1,14.1022,0.5943,0,0,11,0,1,0,0,1,0.7736,0,3,0
80,6,0,4,1,67.5746,0.9922,0,0,17,1,1,0,1,1,0.997,0,9,0
74,15,0,5,3,46.5365,0.9913,0,0,7,1,1,1,1,1,0.9787,0,6,0
25,1,1,5,1,49.3887,0.9507,0,0,18,1,1,1,1,1,0.9107,0,10,0
28,30,0,4,1,52.1593,0.6791,0,2,15,1,0,1,1,1,0.9822,0,3,0
46,24,0,4,2,39.3367,0.702,0,2,18,1,1,0,1,1,0.9056,0,5,0
19,1,1,4,2,44.9084,0.6828,0,0,22,1,1,1,0,1,0.9253,0,12,0
53,16,1,5,2,61.0358,0.9457,0,0,15,1,1,1,1,1,0.9048,0,8,0
70,29,0,4,3,73.9944,0.9258,0,2,13,1,1,0,1,1,0.827,0,3,0
79,3,1,3,2,64.2617,0.9868,0,2,11,0,1,0,1,1,0.9524,0,4,0
32,36,1,4,2,18.2305,0.6979,0,0,19,1,1,1,0,1,0.909,0,11,0
23,22,1,5,1,17.9041,0.7978,0,0,7,1,1,1,1,1,0.8624,0,13,0
50,29,1,1,3,26.8989,0.8619,0,1,15,1,0,0,0,0,0.758,0,4,0
28,13,1,5,5,72.2333,0.5946,0,2,11,1,1,1,1,1,0.9226,0,5,0
33,7,0,5,4,37.8027,0.8087,0,0,15,1,1,1,1,1,0.9385,0,7,0
50,27,1,3,1,61.3656,0.7867,0,2,22,1,1,0,1,0,0.7935,0,6,0
68,22,1,3,4,6.2281,0.705,0,2,15,1,1,0,1,0,0.8058,0,2,0
28,31,0,4,1,3.7574,0.5631,0,2,10,1,0,1,1,1,0.836,0,10,0
79,18,0,4,5,72.2255,0.9616,0,1,22,1,1,0,1,1,0.9701,0,5,0
46,9,1,4,5,72.5532,0.8946,0,1,10,1,0,1,1,1,0.8808,0,14,0
47,7,0,3,3,30.4758,0.7711,0,0,21,1,1,0,0,1,0.8416,0,14,0
19,13,1,3,2,42.5161,0.6673,0,1,16,1,0,1,0,1,0.7512,0,7,0
38,17,1,2,3,51.4372,0.7324,0,1,9,0,1,1,0,0,0.8193,0,8,0
45,19,0,4,4,40.0045,0.6792,0,2,16,1,1,0,1,1,0.8358,0,2,0
58,17,0,4,2,33.6634,0.8856,0,0,14,1,1,0,1,1,0.9711,0,10,0
46,2,1,4,5,51.1262,0.824,0,1,20,1,1,0,1,1,0.9136,0,1,0
54,35,0,3,2,35.5606,0.9822,0,1,6,0,1,1,1,0,0.9709,0,9,0
71,1,1,3,3,47.0979,0.7918,0,2,22,1,0,0,1,1,0.8009,0,7,0
73,29,1,3,2,47.1514,0.9817,0,1,22,1,0,0,1,1,0.78,0,12,0
27,23,1,4,4,24.1191,0.9437,0,1,7,1,1,0,1,1,0.8426,0,15,0
36,25,0,3,17,33.3817,0.4001,0,1,0,1,1,0,0,1,0.6694,0,60,1
76,18,0,4,5,54.9769,0.6017,0,2,18,1,1,0,1,1,0.8131,0,7,0
18,24,1,4,2,37.1318,0.7397,0,2,6,1,1,1,0,1,0.8789,0,7,0
77,6,1,3,2,18.9775,0.5979,0,0,18,1,1,0,0,1,0.8707,0,14,0
35,32,1,4,4,63.4717,0.6764,0,0,15,1,1,1,0,1,0.7828,0,8,0
39,2,0,2,5,16.0007,0.5773,0,1,6,1,1,0,0,0,0.934,0,13,0
50,31,1,4,4,13.4246,0.9257,0,2,13,1,1,0,1,1,0.8709,0,3,0
52,26,0,3,3,46.6742,0.7634,0,0,19,1,0,0,1,1,0.8306,0,7,0
73,30,0,3,2,28.3525,0.8167,0,1,9,1,1,0,0,1,0.7799,0,6,0
27,17,1,5,4,24.3521,0.9678,0,2,15,1,1,1,1,1,0.9558,0,13,0
49,31,0,4,1,21.2162,0.7069,0,1,15,1,1,0,1,1,0.8066,0,13,0
74,36,1,3,1,47.8615,0.5774,0,2,19,1,0,0,1,1,0.8384,0,10,0
47,32,0,3,12,46.7365,0.7287,0,1,1,1,0,0,1,1,0.7112,0,21,1
22,7,0,4,5,30.8954,0.8399,0,0,10,1,1,1,0,1,0.9256,0,9,0
52,3,1,4,1,74.467,0.6137,0,0,15,1,1,0,1,1,0.7971,0,4,0
43,18,1,4,3,8.8144,0.818,0,0,19,1,1,0,1,1,0.895,0,6,0
64,31,0,3,5,78.8532,0.7762,0,1,20,1,0,0,1,1,0.8328,0,8,0
44,33,1,2,3,21.2138,0.8226,0,1,19,1,0,0,0,1,0.9723,0,1,0
70,12,0,3,3,52.9678,0.8799,0,1,20,1,0,0,1,1,0.7902,0,9,0
62,19,1,1,1,44.6885,0.5985,0,2,7,1,0,0,0,0,0.973,0,4,0
67,33,0,3,3,75.5588,0.9399,0,0,15,1,1,0,0,1,0.9402,0,13,0
73,15,0,4,1,15.8435,0.9113,0,0,11,1,1,0,1,1,0.8013,0,1,0
72,7,1,4,2,60.2536,0.638,0,0,15,1,1,0,1,1,0.9079,0,11,0
44,26,0,3,3,78.6069,0.9007,0,2,19,1,0,0,1,1,0.8497,0,3,0
44,21,0,4,4,59.0535,0.5504,0,0,15,1,1,0,1,1,0.9843,0,3,0
30,3,1,4,4,35.2761,0.5896,0,2,9,0,1,1,1,1,0.9734,0,10,0
55,10,0,4,4,44.0097,0.7732,0,2,6,1,1,0,1,1,0.9143,0,4,0
26,31,1,5,4,10.0824,0.9169,0,2,13,1,1,1,1,1,0.7583,0,6,0
19,36,1,3,2,16.0303,0.9197,0,0,15,1,0,1,0,1,0.9606,0,6,0
64,36,1,3,5,36.2026,0.7283,0,1,11,1,0,1,1,0,0.8225,0,9,0
71,19,1,2,3,14.9577,0.9415,0,2,14,0,0,0,1,1,0.9147,0,5,0
64,18,1,3,3,79.8766,0.6263,0,2,16,1,0,0,1,1,0.8108,0,12,0
47,24,0,4,2,59.5167,0.9453,0,0,12,1,0,1,1,1,0.9907,0,6,0
74,16,0,4,3,44.6454,0.8241,0,2,11,1,0,1,1,1,0.9437,0,6,0
56,23,1,2,5,4.3926,0.5557,0,2,22,1,0,0,0,1,0.9079,0,12,0
77,19,1,4,3,74.4228,0.7678,0,0,19,1,1,0,1,1,0.7826,0,3,0
38,4,0,3,5,22.4529,0.7436,0,2,22,1,0,0,1,1,0.9232,0,4,0
35,4,1,4,5,33.6573,0.7904,0,2,17,1,1,0,1,1,0.8493,0,4,0
59,1,1,5,4,55.5464,0.7161,0,1,19,1,1,1,1,1,0.8814,0,11,0
59,28,0,4,2,75.0174,0.5849,0,0,14,0,1,1,1,1,0.9625,0,9,0
42,3,0,4,19,1109.5137,0.624,1,0,4,1,1,0,1,1,0.719,0,24,1
52,14,0,4,6,2063.2164,0.8449,1,0,15,1,1,0,1,1,0.5602,0,4,1
51,26,0,3,1,5.4584,0.8533,0,1,8,1,1,0,1,0,0.9125,0,9,0
46,29,1,2,1,50.2173,0.7098,0,2,13,1,0,0,0,1,0.7821,0,6,0
75,31,0,4,2,18.174,0.8605,0,1,7,1,1,1,0,1,0.7573,0,11,0
79,3,1,4,17,36.1055,0.1303,0,17,8,1,1,1,0,1,0.5291,0,1,1
48,27,0,1,4,44.7712,0.7373,0,0,10,1,0,0,0,0,0.9628,0,13,0
39,12,0,3,2,24.0835,0.7901,0,0,12,0,1,0,1,1,0.8295,0,15,0
28,22,0,3,2,54.0879,0.8907,0,0,6,1,1,0,0,1,0.8512,0,8,0
47,4,1,4,4,48.9398,0.7773,0,1,9,1,0,1,1,1,0.8558,0,4,0
67,23,1,3,4,0.7351,0.9336,0,1,10,1,0,1,0,1,0.954,0,5,0
32,21,0,4,5,22.3504,0.6271,0,2,14,1,1,1,1,0,0.953,0,1,0
38,1,0,5,4,1.252,0.913,0,0,22,1,1,1,1,1,0.8406,0,5,0
49,35,1,4,20,2335.5075,0.4671,1,0,5,1,1,0,1,1,0.8637,0,11,1
69,31,1,3,5,34.2108,0.8715,0,2,6,1,0,1,0,1,0.8282,0,6,0
78,31,1,3,1,51.5062,0.7042,0,0,6,1,0,0,1,1,0.915,0,13,0
57,26,0,2,3,30.9729,0.5617,0,2,19,1,0,0,0,1,0.9874,0,3,0
26,23,1,4,5,49.3199,0.5957,0,0,13,1,0,1,1,1,0.7768,0,13,0
39,26,0,3,3,23.374,0.7699,0,1,19,1,0,0,1,1,0.9367,0,2,0
33,1,0,4,2,61.7398,0.9202,0,0,19,1,1,1,0,1,0.9544,0,11,0
45,27,0,4,1,46.9735,0.9241,0,1,14,1,1,0,1,1,0.9727,0,15,0
26,10,0,5,5,4.4155,0.6081,0,0,10,1,1,1,1,1,0.8526,0,9,0
25,9,1,5,5,62.9316,0.9248,0,1,20,1,1,1,1,1,0.8192,0,11,0
33,19,1,4,2,66.808,0.9894,0,0,16,1,1,1,1,0,0.824,0,10,0
24,16,1,3,5,66.0782,0.9295,0,2,19,1,1,0,0,1,0.9958,0,10,0
31,1,0,5,3,21.1377,0.844,0,0,8,1,1,1,1,1,0.8424,0,15,0
18,8,1,4,4,75.2124,0.8537,0,2,9,1,1,1,0,1,0.7703,0,11,0
70,36,1,3,1,46.9804,0.7917,0,0,12,1,0,0,1,1,0.8868,0,14,0
60,33,0,2,2,53.947,0.9482,0,0,7,1,0,0,0,1,0.8194,0,12,0
23,14,0,3,3,72.3036,0.7477,0,0,14,0,1,0,1,1,0.9965,0,15,0
63,5,0,3,3,6.5404,0.9907,0,1,19,1,1,0,0,1,0.7598,0,4,0
74,29,1,4,2,47.1498,0.8663,0,0,16,1,1,0,1,1,0.9912,0,3,0
70,12,0,3,1,31.7643,0.738,0,2,6,1,0,0,1,1,0.9723,0,13,0
72,12,0,2,3,34.4716,0.9022,0,2,6,1,0,1,0,0,0.9881,0,11,0
79,30,0,2,5,32.8351,0.85,0,0,18,1,0,0,0,1,0.8544,0,2,0
77,31,1,5,4,18.2558,0.7665,0,0,13,1,1,1,1,1,0.8881,0,8,0
29,4,0,5,4,6.7785,0.8699,0,0,22,1,1,1,1,1,0.9879,0,11,0
37,35,1,3,5,28.975,0.6488,0,1,18,1,0,0,1,1,0.9477,0,4,0
67,2,0,4,2,57.2272,0.6611,0,2,13,1,0,1,1,1,0.8558,0,14,0
55,9,1,2,2,27.3396,0.5712,0,0,8,1,0,0,1,0,0.7683,0,10,0
59,20,0,3,3,15.383,0.9603,0,1,15,0,1,0,1,1,0.9271,0,12,0
44,1,1,3,1,25.3505,0.9856,0,0,13,0,1,0,1,1,0.8362,0,5,0
51,5,0,4,2,40.1785,0.8709,0,0,14,1,1,1,0,1,0.9461,0,8,0
62,30,0,3,4,68.9686,0.7356,0,0,13,1,0,0,1,1,0.8757,0,7,0
75,29,1,3,5,1.7889,0.811,0,2,8,1,0,0,1,1,0.9083,0,14,0
41,1,1,3,5,33.8232,0.5967,0,1,6,1,0,0,1,1,0.7969,0,14,0
34,33,1,4,1,62.3931,0.7772,0,1,22,1,1,1,0,1,0.8513,0,12,0
55,27,1,4,5,59.4325,0.8864,0,0,21,1,1,0,1,1,0.7801,0,4,0
57,15,1,4,1,31.4485,0.8719,0,0,18,1,1,0,1,1,0.8003,0,6,0
74,22,0,4,4,52.6457,0.5864,0,2,12,1,1,0,1,1,0.8269,0,1,0
71,26,1,4,4,58.4714,0.9343,0,2,20,1,1,1,1,0,0.7596,0,4,0
29,6,0,3,1,28.8503,0.9742,0,2,10,1,0,1,0,1,0.8709,0,4,0
56,5,0,1,3,64.55,0.6455,0,1,12,1,0,0,0,0,0.9424,0,8,0
31,0,0,2,2,67.8139,0.5694,0,1,13,1,0,0,0,1,0.7532,0,15,0
43,4,1,2,4,55.2562,0.7989,0,0,6,0,1,0,0,1,0.8375,0,5,0
25,29,0,4,1,55.3014,0.8381,0,1,8,1,0,1,1,1,0.9922,0,5,0
71,7,1,4,4,18.0237,0.5605,0,1,15,1,1,0,1,1,0.9768,0,13,0
70,7,1,2,3,50.8332,0.6518,0,0,11,0,1,0,1,0,0.8921,0,8,0
77,23,1,4,4,69.537,0.9576,0,2,13,1,1,0,1,1,0.9445,0,1,0
71,33,0,1,5,32.0111,0.8583,0,1,12,0,0,0,0,1,0.8528,0,5,0
52,1,1,4,2,59.8094,0.8198,0,0,11,1,1,0,1,1,0.9723,0,3,0
29,6,0,3,4,10.2616,0.7006,0,2,14,1,0,1,1,0,0.8218,0,7,0
38,12,1,5,5,58.4959,0.8568,0,1,10,1,1,1,1,1,0.9523,0,5,0
39,2,0,5,5,76.0152,0.5574,0,1,7,1,1,1,1,1,0.7683,0,4,0
61,25,0,2,3,68.9629,0.9397,0,0,10,1,0,0,0,1,0.9047,0,3,0
50,8,1,3,2,30.0433,0.9591,0,2,11,0,1,1,0,1,0.9636,0,8,0
77,1,0,3,5,60.189,0.9483,0,1,16,1,1,0,0,1,0.816,0,12,0
68,31,0,4,2,39.683,0.6047,0,2,15,1,1,0,1,1,0.8585,0,3,0
40,36,1,2,5,36.9127,0.7185,0,0,15,1,0,0,0,1,0.806,0,11,0
49,31,0,2,3,20.6298,0.9156,0,0,20,1,0,1,0,0,0.9301,0,3,0
68,35,0,2,4,35.7841,0.9822,0,0,6,1,0,0,0,1,0.7657,0,1,0
48,17,0,2,5,41.8837,0.6371,0,1,15,1,1,0,0,0,0.9626,0,8,0
44,6,1,4,3,37.7199,0.6702,0,2,20,1,1,0,1,1,0.7506,0,14,0
28,6,0,4,3,54.8612,0.6899,0,1,18,0,1,1,1,1,0.9568,0,7,0
40,11,1,2,2,26.8208,0.6098,0,2,13,1,1,0,0,0,0.8115,0,9,0
71,11,1,5,2,40.8719,0.7749,0,2,14,1,1,1,1,1,0.9479,0,10,0
27,32,1,3,5,31.989,0.6071,0,1,20,1,0,0,1,1,0.9623,0,7,0
30,24,0,3,5,1.7073,0.9481,0,2,7,1,0,1,0,1,0.8185,0,11,0
53,16,1,3,4,28.7538,0.7878,0,2,8,1,1,0,0,1,0.8541,0,1,0
35,31,0,4,3,38.505,0.6107,0,1,12,1,1,0,1,1,0.7576,0,6,0
31,18,1,2,2,2.2004,0.6642,0,0,12,0,1,1,0,0,0.8263,0,15,0
35,30,1,5,4,70.1747,0.8552,0,0,14,1,1,1,1,1,0.7916,0,15,0
73,27,0,4,3,22.5614,0.6346,0,2,20,1,1,0,1,1,0.8242,0,13,0
18,11,0,4,10,1091.443,0.3194,1,0,0,1,1,1,0,1,0.5642,0,20,1
60,14,0,3,2,47.5948,0.9285,0,2,7,1,1,0,0,1,0.9612,0,8,0
41,15,1,2,5,67.0514,0.6962,0,0,18,1,0,0,1,0,0.9107,0,2,0
66,19,1,2,2,55.7239,0.8119,0,1,7,0,1,0,0,1,0.8275,0,12,0
60,35,0,4,3,72.4055,0.5909,0,0,9,1,1,0,1,1,0.771,0,15,0
35,33,0,4,1,0.7295,0.9515,0,1,22,1,1,1,1,0,0.9692,0,7,0
58,12,0,1,1,11.4981,0.6888,0,1,16,0,0,0,0,1,0.9106,0,4,0
27,9,0,4,2,19.525,0.8281,0,1,20,1,0,1,1,1,0.9056,0,13,0
64,15,1,3,4,11.1665,0.6835,0,1,16,1,1,0,0,1,0.7701,0,13,0
69,9,1,4,5,8.9161,0.6626,0,1,22,1,1,0,1,1,0.8292,0,14,0
19,15,0,2,2,42.5752,0.6899,0,1,22,1,0,0,0,1,0.9977,0,5,0
22,17,1,4,3,48.6291,0.7684,0,0,8,1,1,1,1,0,0.8225,0,5,0
48,1,1,3,1,9.966,0.7962,0,1,21,1,0,0,1,1,0.8768,0,15,0
61,23,0,4,4,46.5499,0.7064,0,1,16,1,1,1,1,0,0.864,0,6,0
74,13,1,3,1,27.1043,0.9705,0,0,13,1,0,0,1,1,0.8119,0,15,0
79,22,0,5,3,62.5225,0.8818,0,1,6,1,1,1,1,1,0.97,0,8,0
56,18,1,2,5,28.195,0.7971,0,0,7,1,0,0,0,1,0.7986,0,10,0
34,22,0,2,17,48.2207,0.7484,0,2,1,0,1,0,0,1,0.6837,0,56,1
38,3,1,2,4,40.6418,0.6603,0,1,6,1,0,0,0,1,0.9053,0,15,0
40,6,1,3,4,37.3844,0.6924,0,2,15,1,1,0,1,0,0.9175,0,10,0
72,10,1,4,1,48.4388,0.8448,0,1,11,1,1,0,1,1,0.9579,0,8,0
64,0,1,3,2,59.2738,0.76,0,0,20,1,0,1,1,0,0.8812,0,8,0
35,20,1,3,3,2.5572,0.8141,0,1,15,0,1,1,0,1,0.933,0,13,0
27,20,1,4,4,45.8757,0.7819,0,1,22,1,1,1,0,1,0.8558,0,5,0
74,3,0,3,1,58.9147,0.8876,0,0,16,1,1,0,0,1,0.8478,0,4,0
20,23,1,4,2,53.8385,0.609,0,2,18,1,1,0,1,1,0.8983,0,13,0
61,18,0,4,3,70.9547,0.8049,0,0,11,1,1,0,1,1,0.7636,0,12,0
20,25,1,4,4,0.9211,0.624,0,0,13,0,1,1,1,1,0.8434,0,12,0
54,21,0,3,5,4.4286,0.8668,0,1,21,1,1,0,0,1,0.9508,0,11,0
68,0,0,3,3,86.0518,0.8569,1,2,13,1,1,0,0,1,0.0079,1,3,1
27,34,0,2,3,40.1615,0.8504,0,1,20,1,1,0,0,0,0.9821,0,6,0
21,16,1,4,2,11.7634,0.9984,0,0,20,1,0,1,1,1,0.8149,0,9,0
36,27,0,3,4,21.3954,0.7911,0,1,6,1,0,0,1,1,0.9897,0,14,0
78,29,1,4,5,29.3883,0.7021,0,2,8,0,1,1,1,1,0.9599,0,6,0
19,31,1,3,16,95.8582,0.1165,0,12,10,1,1,1,0,0,0.798,0,23,1
70,17,1,3,3,6.535,0.6777,0,0,7,0,1,0,1,1,0.8228,0,7,0
37,19,0,3,4,60.5798,0.751,0,0,17,1,1,0,0,1,0.9292,0,9,0
26,12,1,4,5,54.5298,0.9644,0,1,12,1,1,0,1,1,0.8007,0,6,0
19,36,1,4,4,41.3587,0.7338,0,1,13,1,1,1,0,1,0.7507,0,7,0
24,22,0,3,3,55.4318,0.7287,0,1,11,1,1,0,0,1,0.9508,0,2,0
50,4,0,3,4,53.7787,0.6865,0,0,18,1,1,1,0,0,0.8217,0,4,0
76,22,1,2,5,49.3461,0.6425,0,2,18,1,1,0,0,0,0.8393,0,7,0
44,13,1,3,3,14.8338,0.821,0,0,8,1,1,0,0,1,0.9977,0,6,0
61,3,1,3,3,22.9745,0.7579,0,0,11,1,1,0,1,0,0.8036,0,4,0
66,17,0,4,5,14.467,0.876,0,0,16,1,1,0,1,1,0.7877,0,10,0
42,25,1,2,2,72.8971,0.7328,0,1,16,1,0,0,1,0,0.9853,0,4,0
40,29,1,2,5,15.2598,0.6333,0,1,17,1,1,0,0,0,0.7995,0,1,0
20,20,0,3,5,66.0036,0.9184,0,1,13,0,0,1,1,1,0.8816,0,6,0
41,10,0,4,3,20.2707,0.6902,0,2,14,1,1,0,1,1,0.8074,0,5,0
78,30,1,4,4,16.9805,0.7393,0,1,20,1,1,0,1,1,0.8884,0,1,0
59,1,1,4,5,41.9045,0.746,0,0,16,1,1,1,0,1,0.9822,0,7,0
68,25,0,3,2,42.8327,0.773,0,1,10,0,1,1,0,1,0.9844,0,9,0
24,29,0,4,3,26.1093,0.5911,0,0,19,1,0,1,1,1,0.8284,0,11,0
76,4,0,4,8,346.9056,0.1983,0,8,8,1,0,1,1,1,0.3942,0,12,1
72,13,0,4,1,48.5198,0.5588,0,0,17,1,1,1,0,1,0.8583,0,11,0
33,32,1,5,5,11.9048,0.6843,0,1,13,1,1,1,1,1,0.8811,0,8,0
62,34,1,4,4,44.9964,0.767,0,2,16,1,1,0,1,1,0.9108,0,2,0
73,15,0,1,5,18.0054,0.8986,0,0,11,0,1,0,0,0,0.8835,0,5,0
39,11,1,3,3,41.8618,0.9516,0,0,20,1,0,0,1,1,0.998,0,4,0
22,25,0,4,1,27.5478,0.7641,0,2,21,1,1,1,0,1,0.9027,0,9,0
36,14,0,3,4,78.0072,0.9992,0,2,20,1,0,0,1,1,0.8838,0,6,0
49,11,0,2,2,15.4791,0.895,0,1,7,0,0,0,1,1,0.9766,0,10,0
18,24,1,3,4,35.126,0.7545,0,2,18,1,1,0,0,1,0.9268,0,9,0
49,25,1,3,4,59.6072,0.8774,0,2,11,1,1,0,1,0,0.7565,0,11,0
59,20,0,2,5,65.5757,0.5966,0,2,20,1,1,0,0,0,0.9429,0,11,0
47,17,0,4,5,11.4797,0.8272,0,0,11,1,1,0,1,1,0.9119,0,11,0
18,15,0,3,5,14.5579,0.7709,0,1,6,1,1,1,0,0,0.9269,0,12,0
58,2,1,3,2,63.885,0.8364,0,2,6,1,0,0,1,1,0.8564,0,13,0
27,2,1,4,3,60.5716,0.7575,0,1,11,1,1,1,0,1,0.7881,0,14,0
49,4,1,2,2,35.3887,0.7549,0,2,22,1,0,0,0,1,0.9054,0,10,0
36,0,1,4,1,15.2252,0.9575,0,0,16,1,1,0,1,1,0.834,0,9,0
34,24,0,4,3,41.597,0.8834,0,0,12,1,0,1,1,1,0.917,0,2,0
78,18,1,3,3,42.2904,0.8339,0,0,21,0,1,0,1,1,0.9024,0,1,0
21,17,1,3,4,72.7975,0.7766,0,2,22,1,1,1,0,0,0.7777,0,3,0
20,24,1,4,8,82.4949,0.5508,0,3,0,1,1,1,0,1,0.6119,0,53,1
20,24,0,3,5,49.8334,0.7629,0,1,18,0,0,1,1,1,0.7736,0,7,0
76,13,1,3,2,41.3141,0.9242,0,1,10,1,0,0,1,1,0.8563,0,5,0
22,26,0,3,5,3.9884,0.857,0,0,14,1,1,1,0,0,0.9983,0,3,0
18,6,1,2,5,58.2662,0.6879,0,1,9,1,0,1,0,0,0.8822,0,12,0
79,16,0,2,4,32.0748,0.9156,0,0,7,1,0,0,0,1,0.9894,0,4,0
63,20,0,3,1,6.4671,0.9889,0,2,19,1,0,0,1,1,0.9102,0,9,0
34,26,1,5,4,69.1445,0.7133,0,0,10,1,1,1,1,1,0.7771,0,11,0
30,0,1,4,1,37.1883,0.6078,0,2,10,1,1,0,1,1,0.7511,0,10,0
27,15,0,2,8,64.8477,0.6989,1,2,13,1,0,0,0,1,0.1883,1,4,1
75,16,0,4,4,37.7871,0.6736,0,1,8,1,1,0,1,1,0.9383,0,7,0
64,32,1,2,5,57.6252,0.7951,0,0,9,1,0,0,1,0,0.7902,0,8,0
23,18,1,5,1,8.5269,0.9301,0,0,19,1,1,1,1,1,0.9302,0,13,0
19,23,0,2,5,44.115,0.9437,0,2,13,1,0,1,0,0,0.9094,0,4,0
36,1,0,4,1,19.17,0.8838,0,2,20,1,1,0,1,1,0.9932,0,12,0
38,14,1,3,2,9.2994,0.8264,0,1,12,1,1,0,1,0,0.9412,0,12,0
51,8,0,3,5,53.4238,0.8274,0,0,11,1,1,0,1,0,0.8922,0,1,0
22,19,1,3,5,2.4502,0.6536,0,2,22,1,0,1,0,1,0.8644,0,10,0
52,22,1,3,2,60.9667,0.8241,0,1,19,1,0,0,1,1,0.9442,0,1,0
77,26,0,4,3,67.8863,0.7521,0,0,19,1,1,0,1,1,0.8748,0,12,0
63,0,1,3,5,61.3622,0.8825,0,0,8,1,1,0,0,1,0.9541,0,10,0
19,16,1,4,2,53.942,0.6525,0,1,9,1,1,1,0,1,0.9853,0,4,0
25,36,0,4,1,60.1143,0.8728,0,0,20,1,1,1,0,1,0.9643,0,11,0
80,4,0,5,4,5.2822,0.5517,0,2,14,1,1,1,1,1,0.8156,0,10,0
53,27,0,3,5,22.9966,0.6498,0,1,6,1,0,0,1,1,0.8351,0,13,0
20,34,0,5,1,64.6621,0.8176,0,2,6,1,1,1,1,1,0.7779,0,4,0
